enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
At_71B6	0.06102016	0.03727392	0.16236025	0.010816351	-0.044765834	0.0035743215	0.06138041	-0.1616419	-0.07948879	-0.14108874	0.033942137	-0.027188674	-0.08147472	-0.25645766	0.0053322418	0.08990907	-0.0035949512	-0.060714375	-0.18857022	0.07599421	-0.10714757	0.082453966	0.041926473	-0.07852544	-0.037313085	-0.018427802	-0.09070578	0.036191292	0.016688928	0.10371548	-0.045207664	0.099148475	0.042026825	0.07730335	0.013322544	0.06722354	0.003946324	-0.102033205	0.037863325	0.25202107	0.01424482	0.005361344	0.05396158	0.017338043	-0.07637586	-0.02253013	0.050449904	-0.14817603	-0.14633487	-0.04033227	0.16711114	-0.050003406	-0.041171074	0.07621133	0.11394836	-0.0014430507	-0.01366452	-0.014132167	-0.0071700006	0.035018656	-0.0031416614	-0.08589239	0.08635496	-0.09367982	-0.019918771	-0.02669414	0.11123324	-0.0052169813	-0.043389857	-0.0521579	-0.12241007	-0.021321544	-0.020817665	-0.2548178	0.19473237	0.02733439	-0.13254312	-0.007056672	-0.052224774	0.03977484	0.01626899	-0.07345186	-0.008059697	0.0571502	0.04449144	-0.050703857	-0.023556741	0.08390982	0.015551932	-0.06220912	0.052543327	0.23910005	0.05398558	-0.0060270904	-0.048154533	0.10482236	-0.04535998	0.08652335	0.10068172	0.14413008	-0.09862398	0.02241749	-0.13665062	0.06134358	0.02918553	-0.022522964	-0.12853451	-0.0038661712	0.1541037	0.090955034	-0.094143145	-0.12033476	-0.05030847	0.0037964687	-0.015940426	-0.098895855	-0.025755357	-0.011073067	0.03752243	0.017110026	0.032042805	0.08483617	0.049661834	-0.17573085	0.14332731	0.031037044	0.11624643	-0.046048455
At_71B8	0.05143188	0.040111862	0.1595012	0.0010373117	-0.04796427	0.00060089957	0.056924865	-0.15749949	-0.06368311	-0.1442974	0.05514387	-0.041480757	-0.06848975	-0.2625909	0.02269548	0.093816854	0.009647502	-0.06603294	-0.16496234	0.027283221	-0.10753507	0.1023679	0.051087372	-0.078107715	-0.024429059	0.0034650858	-0.09603296	0.036081027	0.030594343	0.09621087	-0.06152937	0.09950576	0.04260529	0.09767289	0.0013288441	0.07348803	0.015064537	-0.10902159	0.03194978	0.24970895	0.019522088	0.010422785	0.0362133	0.01129446	-0.10161632	-0.0044694683	0.055612043	-0.12986001	-0.13848002	-0.035386253	0.17109542	-0.05577465	-0.04449209	0.072192565	0.13514914	0.010643261	-0.024618093	0.0018586151	0.011911356	0.030543512	0.018085845	-0.11508114	0.08418753	-0.093774326	-0.03215208	-0.025404772	0.10737096	0.0053401184	-0.052819703	-0.052226834	-0.11478097	-0.005822757	-0.03539698	-0.24516481	0.17924385	0.032218933	-0.13678981	0.0066515743	-0.043365203	0.03848047	0.01096588	-0.07997553	-0.011024916	0.046614513	0.048164524	-0.051041946	-0.018870981	0.080042005	0.018337686	-0.09085239	0.051400755	0.22137657	0.04126607	-0.017276358	-0.030448092	0.086636595	-0.03817518	0.11145063	0.104669504	0.13731287	-0.08272397	0.025355166	-0.13635762	0.056328326	0.025144681	-0.04585368	-0.12121922	-0.010216763	0.1751606	0.08818421	-0.08189646	-0.13152358	-0.072395064	0.013734536	0.0028842015	-0.09641135	-0.038721025	-0.028299265	0.050372582	0.027748626	0.019731766	0.07720124	0.05569921	-0.17423548	0.14747277	0.050028455	0.12882489	-0.038349427
At_71C1	0.052924097	0.026415255	0.17560868	0.009584615	-0.033675347	-0.0036930405	0.07649964	-0.14753214	-0.09164113	-0.12482657	0.04979769	-0.030601073	-0.08343046	-0.2614473	0.009161889	0.076099634	0.016157767	-0.061681587	-0.16067412	0.04337374	-0.10831677	0.09141709	0.042092685	-0.072129324	-0.02970589	0.000943689	-0.11594019	0.017104365	0.035639822	0.10733566	-0.06889927	0.09551142	0.02826141	0.098949	0.02262351	0.07604481	0.023855204	-0.13147618	0.064981714	0.25043833	0.023055071	0.008424987	0.0399871	0.020842578	-0.065870814	-0.0361303	0.060613718	-0.13795038	-0.13360573	-0.060700275	0.1707892	-0.034794655	-0.03720541	0.082256116	0.1293611	-0.016425017	-0.010216736	-0.008912967	0.004924958	0.026490122	0.025787309	-0.104070485	0.08603893	-0.073039986	-0.022029221	-0.031975877	0.109379426	0.013808457	-0.06077954	-0.048875466	-0.119716056	-0.016254986	-0.025179397	-0.24101546	0.17153022	0.02301474	-0.12514222	-0.007884396	-0.04240439	0.029806629	0.025873682	-0.06908741	0.0002341832	0.049198657	0.054067295	-0.04917177	-0.017551295	0.070080504	0.022563767	-0.07510426	0.056246303	0.22270393	0.02861985	-0.01131383	-0.0367784	0.09824881	-0.03854262	0.09226277	0.09508098	0.15559481	-0.0914901	0.027808983	-0.13894036	0.058100376	0.019223565	-0.034914933	-0.13185173	-0.030652486	0.16330682	0.10079373	-0.10084352	-0.14277852	-0.06821121	0.017768122	0.0046691946	-0.103441	-0.034420624	-0.013140586	0.04462301	0.03549608	0.01893602	0.07257295	0.04650667	-0.17217328	0.15106505	0.05766879	0.1231099	-0.033481263
At_71C2	0.05391364	0.027495345	0.16704877	0.011886238	-0.031508848	-0.0011801957	0.07475795	-0.1498042	-0.086551584	-0.12637366	0.05315587	-0.031856894	-0.08064582	-0.26514727	0.012854814	0.073487565	0.016956521	-0.065493494	-0.15492815	0.041163664	-0.11165926	0.092098184	0.048138537	-0.07841886	-0.029415758	0.0005275524	-0.123616025	0.009898506	0.043237157	0.11177949	-0.075454436	0.09399677	0.023501005	0.09409509	0.014646883	0.07790677	0.025770394	-0.13399835	0.0739333	0.24637763	0.030070031	-0.0017763512	0.035888556	0.018535867	-0.06597693	-0.037892085	0.060013447	-0.14166576	-0.1290517	-0.062472105	0.1726878	-0.030528806	-0.033553433	0.07631555	0.12849052	-0.019207675	-0.021116583	-0.006373314	0.0054587703	0.014859245	0.02725161	-0.11652746	0.091259785	-0.06858863	-0.014435878	-0.025108388	0.111986026	0.020906951	-0.06505626	-0.04673335	-0.124716565	-0.014532451	-0.036725555	-0.24229203	0.16711341	0.019699436	-0.11168222	-0.0027869944	-0.034354713	0.023793098	0.024920398	-0.06686303	0.0010507634	0.038839355	0.054698028	-0.04991017	-0.023759933	0.06954206	0.02268741	-0.07513219	0.06310412	0.21749178	0.021641325	-0.007923318	-0.032810967	0.09933713	-0.026859747	0.09502334	0.09101158	0.15190506	-0.08835979	0.015314469	-0.13173772	0.0704305	0.014955127	-0.0371586	-0.14438868	-0.035570808	0.16805509	0.097525656	-0.098961934	-0.14347807	-0.06820382	0.014127209	0.01176878	-0.09961512	-0.03945847	-0.014633172	0.049406428	0.046281554	0.017479552	0.07896092	0.046606407	-0.16248062	0.15457593	0.06837777	0.12341343	-0.02369244
At_71C3	0.050003693	0.06242657	0.17711711	0.027406165	-0.043456044	0.0020212138	0.049428705	-0.16266456	-0.075023025	-0.116124265	0.043666497	-0.02406729	-0.08196812	-0.26400524	0.020858923	0.07048868	0.0038322469	-0.054745797	-0.1461595	0.030242205	-0.12341477	0.110717215	0.059785828	-0.064904295	-0.030479526	-0.009138694	-0.12179665	0.06655169	0.02307202	0.10650318	-0.07952796	0.06969809	0.0076440666	0.11344603	0.017862204	0.053818803	0.03401482	-0.13628864	0.051193967	0.25523052	0.033208836	0.012577917	0.025589092	0.04358304	-0.06932067	-0.025672007	0.06724941	-0.13322419	-0.12626155	-0.045447055	0.1750439	-0.032802515	-0.029315738	0.07189997	0.1291173	-0.01171364	-0.024320435	-0.0007107814	0.0055712457	0.03366082	0.02027839	-0.11924501	0.1144132	-0.072350636	-0.03587548	0.0041686506	0.10134292	0.010172953	-0.05471137	-0.06689551	-0.126013	0.0078133475	-0.033046175	-0.250679	0.1559185	0.048130415	-0.12927088	-0.018189393	-0.030687198	0.022409482	-0.004120014	-0.06427691	0.0056740427	0.057152808	0.040165868	-0.078303106	-0.011441917	0.07938476	0.018963147	-0.09534244	0.052245114	0.21152703	0.05207918	-0.020080326	-0.027356688	0.07618858	-0.017612781	0.09811906	0.10604307	0.1323208	-0.06735653	0.029771578	-0.1260052	0.045173004	-0.007390152	-0.035543352	-0.14675902	-0.041423142	0.15141593	0.09986116	-0.10886845	-0.1431764	-0.07808258	-0.012871781	0.0078014866	-0.11789026	-0.045802694	-0.013093853	0.045722928	0.036351223	0.007460208	0.06532476	0.052079696	-0.17164369	0.14028329	0.04042286	0.11151343	-0.023474025
At_71C4	0.054757815	0.056975417	0.16509016	0.017029341	-0.046985835	0.0039969785	0.038125996	-0.16684842	-0.07318899	-0.12462508	0.039612718	-0.029941116	-0.077557825	-0.25762266	0.017765902	0.08036798	0.0046886965	-0.05589069	-0.16132517	0.040059246	-0.12278141	0.101652615	0.06251045	-0.075042315	-0.027273217	-0.015212658	-0.104652576	0.050272357	0.028756976	0.10155232	-0.069611795	0.0751408	0.021249063	0.09081559	0.003118829	0.059087228	0.03020491	-0.12351359	0.044055227	0.2531582	0.028638521	0.0064112046	0.026695192	0.038398076	-0.08134367	-0.022661246	0.06072992	-0.13945153	-0.13478875	-0.039837018	0.1810489	-0.042210333	-0.039839596	0.07070303	0.12962994	-0.010744346	-0.026898231	-0.0005685949	0.010039574	0.030744411	0.0043141567	-0.11873574	0.10524347	-0.08513782	-0.033560935	0.0033459282	0.10676438	0.0052054436	-0.055594124	-0.060865056	-0.13067856	0.00019843361	-0.037551273	-0.25581303	0.17186646	0.040198248	-0.13353886	-0.009046729	-0.045360062	0.025182873	0.002530768	-0.061060127	-0.00887541	0.048736975	0.04634908	-0.06843677	-0.025939697	0.0869962	0.014606117	-0.08873914	0.052747454	0.22070968	0.048439767	-0.019276705	-0.03100677	0.08598308	-0.018052416	0.10328671	0.10315322	0.13123515	-0.07805331	0.019770805	-0.13305944	0.05988999	0.0047120587	-0.03254308	-0.14227994	-0.028025098	0.16275555	0.091868035	-0.09494611	-0.13613185	-0.067553684	-0.006468968	-0.0009996826	-0.104835175	-0.03725289	-0.017480044	0.039319493	0.036882892	0.007211504	0.07039173	0.056151472	-0.17068936	0.14110738	0.042965025	0.11021334	-0.032421816
At_71C5	0.048578557	0.04925244	0.17642276	0.023738109	-0.04137139	-0.0014343596	0.06151434	-0.15968579	-0.06984716	-0.11655594	0.049920835	-0.032475196	-0.07868345	-0.26988652	0.021157693	0.08155884	0.012056335	-0.055008866	-0.14146595	0.024809089	-0.11135765	0.11255853	0.06038548	-0.07596851	-0.021902243	0.0020297046	-0.117081545	0.043634675	0.027741687	0.10358687	-0.06815366	0.08800195	0.018244302	0.11212239	0.017848436	0.059357017	0.024037773	-0.13802214	0.0618848	0.24820808	0.031705048	0.0095347455	0.022049699	0.0341136	-0.07834911	-0.022591855	0.06983246	-0.12721938	-0.12928586	-0.035562966	0.17426562	-0.038700845	-0.04069217	0.07351469	0.1409455	-0.010452154	-0.02718079	-0.0060901856	0.0028153928	0.02539576	0.02398782	-0.11583639	0.10073973	-0.0728736	-0.031781293	-0.010336105	0.0965566	0.0132459905	-0.06109279	-0.057496548	-0.11959433	0.0006206549	-0.033778105	-0.2390285	0.15919098	0.04373509	-0.13332093	-0.002264082	-0.030489588	0.022800395	0.0013333259	-0.075991035	0.008781816	0.04451616	0.05016739	-0.07211242	-0.01574434	0.073456936	0.014508078	-0.09713669	0.05219955	0.21348317	0.03302693	-0.014938487	-0.021619169	0.08329853	-0.025916599	0.10157542	0.103665195	0.14142905	-0.06605474	0.02292345	-0.12522121	0.05238018	0.0026485794	-0.040898643	-0.1417544	-0.03826853	0.16166264	0.10345197	-0.094477616	-0.13755801	-0.081026435	0.008369642	0.01166829	-0.11866197	-0.04772057	-0.027188601	0.051575623	0.03254178	0.010503189	0.06836743	0.0518654	-0.18019612	0.14632452	0.054938745	0.12523144	-0.029835545
At_71D1	0.055687625	0.055415835	0.18425655	0.02093615	-0.0338075	0.0061224857	0.050816715	-0.15447387	-0.07880017	-0.110910095	0.029104613	-0.0185647	-0.092674434	-0.25334403	0.001466728	0.071865804	0.009635571	-0.046414334	-0.16056663	0.03833914	-0.12627196	0.10297529	0.057629883	-0.06266113	-0.0439417	-0.013677162	-0.11825583	0.05674933	0.005472495	0.09780006	-0.08335676	0.07936311	0.014592214	0.10591757	0.023388118	0.065374635	0.031135282	-0.14017406	0.047489114	0.2598517	0.03290719	0.010081102	0.029155001	0.045291245	-0.06011204	-0.025070077	0.05862078	-0.13149635	-0.1344334	-0.056444176	0.18566544	-0.03478534	-0.030102327	0.077383906	0.12257964	-0.015750226	-0.0239929	-0.00920454	0.0072631515	0.034251392	0.00990824	-0.10720898	0.11158101	-0.063839145	-0.031303745	0.0036431032	0.10488562	0.0037489037	-0.05586233	-0.05810293	-0.12760751	-4.7436715e-05	-0.02875009	-0.24678865	0.16223761	0.038214628	-0.13091883	-0.027869912	-0.038350355	0.023674471	0.01356147	-0.063940115	0.012154945	0.06565999	0.028148903	-0.06951358	-0.021707568	0.086993665	0.013180247	-0.084247425	0.05230636	0.22289401	0.05640319	-0.014489557	-0.03512339	0.080834255	-0.016665692	0.09681012	0.10502075	0.13675684	-0.07613333	0.047544524	-0.13065024	0.041796025	-0.0063725063	-0.039237335	-0.14264463	-0.034631982	0.15050687	0.10306814	-0.10885949	-0.1398989	-0.06822557	-0.01604176	0.0010500408	-0.12155407	-0.042348597	-0.0039987527	0.038609706	0.027155599	0.011311454	0.065803036	0.03217943	-0.17822413	0.13966267	0.037733663	0.09915547	-0.024125969
At_72B1	0.0557267	0.045480795	0.16542399	0.015913863	-0.05835013	-0.0056089847	0.018415166	-0.16278423	-0.057783965	-0.11135122	0.034978915	-0.028176313	-0.08399507	-0.25350112	0.02237998	0.107886195	0.008108875	-0.04403152	-0.17620413	0.0359845	-0.11303602	0.09361767	0.072100945	-0.0789242	-0.052639965	-0.0066835536	-0.101790525	0.050923806	0.014534797	0.08601537	-0.06865458	0.084338844	0.03270108	0.07945736	-0.008787855	0.057119425	0.03204875	-0.1268872	0.02671332	0.24521254	0.019365543	-0.0014401408	0.013237491	0.035726737	-0.08125399	0.00092547684	0.06022664	-0.1302789	-0.14412326	-0.016513925	0.20775858	-0.071902566	-0.040855974	0.07209428	0.114730954	0.0028253251	-0.050193667	-0.007827469	0.01862267	0.0071376865	-0.006991439	-0.10105097	0.11185965	-0.089271374	-0.032596804	-0.00785914	0.110181294	0.0056845252	-0.042253044	-0.07199807	-0.12447297	-0.0028828639	-0.038018133	-0.22910997	0.1895797	0.053149268	-0.14195691	0.00582403	-0.036340337	0.025926046	-0.00027320962	-0.09376382	0.00077811227	0.054325208	0.030454053	-0.08028407	-0.040992368	0.107404925	0.012872346	-0.09848621	0.039084245	0.22400182	0.043875363	-0.027200969	-0.047742467	0.09154654	-0.011532481	0.1098209	0.11239604	0.12069248	-0.058539107	0.033160094	-0.13266055	0.06226503	0.006494316	-0.044810772	-0.1387974	-0.03702478	0.16435455	0.09933791	-0.06926828	-0.106613964	-0.057765454	-0.01477979	-0.00032625874	-0.101462774	-0.045149665	-0.026543772	0.03229195	0.010775312	0.013330701	0.06659579	0.042603977	-0.18959196	0.14382057	0.03348844	0.10125714	-0.033925835
At_72B3	0.054358985	0.049617864	0.1673371	0.014358395	-0.059371576	-0.000110492845	0.018976526	-0.16518818	-0.06473988	-0.10501503	0.033257682	-0.023848562	-0.09106944	-0.2529493	0.015744252	0.10430957	0.0129258195	-0.037006885	-0.17484261	0.03207768	-0.10975828	0.099148504	0.07325627	-0.07807139	-0.050660275	-0.01050074	-0.09935049	0.050711863	0.010399145	0.08029835	-0.06811764	0.08237656	0.030100906	0.078615285	-0.0069016768	0.056273997	0.037305523	-0.12803493	0.030505063	0.2443414	0.023331368	-0.0041074934	0.011566665	0.04295971	-0.07575588	-0.0050637536	0.05763941	-0.12923197	-0.1466657	-0.02135328	0.2088328	-0.06584487	-0.042622775	0.07051382	0.11513949	-0.007967176	-0.05007811	-0.010202863	0.017878076	0.003143907	-0.01050401	-0.104616314	0.11002677	-0.08646133	-0.02766598	-0.00751044	0.112457916	0.00660782	-0.045742936	-0.07121224	-0.12625735	-0.0031595377	-0.043941814	-0.22859232	0.18935147	0.051078476	-0.13853933	0.0053640855	-0.04354977	0.022357302	0.0015283384	-0.08929155	0.0006211348	0.051741455	0.03140296	-0.08258418	-0.042237673	0.10454228	0.01488514	-0.10036694	0.039626624	0.22308183	0.042966004	-0.023474941	-0.046267815	0.08759646	-0.0053211222	0.11251799	0.114626475	0.12647226	-0.061091114	0.03350776	-0.13282007	0.065251864	0.0055066063	-0.04209624	-0.14507496	-0.040506944	0.16458634	0.098228	-0.072204955	-0.10777941	-0.055731196	-0.0132956095	-0.0017147937	-0.10307365	-0.039955344	-0.020885576	0.029663194	0.017641949	0.011370759	0.06738669	0.037659064	-0.19165263	0.13804504	0.03666175	0.10408424	-0.030848008
At_72C1	0.05182608	0.05381054	0.14655627	0.0013396686	-0.05395959	0.018750153	0.040681448	-0.17179538	-0.060694754	-0.11947848	0.05517678	-0.046599735	-0.08352952	-0.2751947	0.008209377	0.09921468	0.0023380974	-0.043964323	-0.15169452	0.03179173	-0.08506194	0.11679441	0.07450855	-0.09425152	-0.020533677	-0.009519315	-0.100530766	0.04243801	0.024395648	0.07327543	-0.053418364	0.083232604	0.026906384	0.089171	-0.004487811	0.07440697	0.015606762	-0.10266784	0.02782679	0.24172224	0.023214208	0.00036212	0.021909945	0.029747209	-0.09437474	-0.002015158	0.05462	-0.13100061	-0.14868471	-0.0253595	0.18620037	-0.07108778	-0.033259362	0.053112198	0.12597826	0.0024737644	-0.04519556	-0.015769955	-0.004571002	0.0048615686	0.011758704	-0.11531017	0.09756746	-0.07817019	-0.02790603	-0.013320096	0.10730282	0.0089371	-0.053515088	-0.05550519	-0.12158492	0.0058117183	-0.061191104	-0.24080135	0.1819308	0.04335844	-0.1303997	0.017016761	-0.034872733	0.023723792	0.0038319847	-0.09122368	-0.015301497	0.027692592	0.047205158	-0.08517461	-0.029474089	0.08183859	0.009114116	-0.09024057	0.04035247	0.2118188	0.029289622	-0.0059437603	-0.040376995	0.08786102	-0.0021840725	0.12036823	0.123316474	0.14071114	-0.06229675	0.0124810515	-0.12533136	0.072946765	0.022062711	-0.0411442	-0.1418096	-0.02144058	0.18626817	0.085564725	-0.07681715	-0.116648644	-0.08066675	0.0132684	0.0071734544	-0.09972577	-0.04342181	-0.028929198	0.052169304	0.03285031	0.019354386	0.08314685	0.045334067	-0.1737383	0.13771242	0.05704519	0.13963561	-0.026153408
At_72D1	0.054273766	0.05117506	0.15645702	0.01636901	-0.055563148	-0.0015594733	0.027543057	-0.17203133	-0.06085	-0.12150683	0.039096475	-0.03246452	-0.086118415	-0.26128063	0.020387486	0.10233738	0.0061732545	-0.047072362	-0.17652828	0.04316409	-0.113689765	0.097028285	0.06844952	-0.07840643	-0.044504955	-0.012061197	-0.10751969	0.052163485	0.016844293	0.08754406	-0.06492434	0.082940415	0.032599386	0.07356253	-0.0062039653	0.067040734	0.025796885	-0.12052616	0.029141909	0.24128914	0.019620486	-0.012093493	0.025991254	0.02847482	-0.07527222	-0.0077983476	0.05929277	-0.14446257	-0.14423268	-0.02019273	0.19702189	-0.06249206	-0.038157143	0.06741746	0.109918594	-0.0047544534	-0.046039645	-0.014270514	0.009738222	0.014977442	-0.0028326684	-0.1021296	0.11769872	-0.08376004	-0.01967241	-0.010070323	0.11142829	0.010827541	-0.044813223	-0.066235594	-0.12425286	-0.010454982	-0.039812025	-0.23550679	0.19363643	0.043165725	-0.13234463	0.0084946975	-0.0385645	0.025269814	0.0047415374	-0.08393233	-0.00963089	0.05539191	0.033598	-0.078597486	-0.02898661	0.10615809	0.014221769	-0.09899811	0.048989784	0.2290729	0.042504843	-0.024151267	-0.042295776	0.09292798	-0.002107037	0.10426676	0.10909165	0.12136084	-0.06999423	0.02466287	-0.13530785	0.07320233	0.01146623	-0.034717683	-0.146496	-0.027695792	0.16295697	0.09451654	-0.0782697	-0.11559095	-0.06346257	-0.018041564	0.002986669	-0.09763315	-0.042756435	-0.012466855	0.031506	0.022624934	0.019396335	0.0760994	0.045209218	-0.17375635	0.14140058	0.032593045	0.10078265	-0.026355963
At_72E1	0.05847505	0.03954233	0.17559272	-0.0009648157	-0.05750836	-0.007419659	0.02657916	-0.14884566	-0.05183339	-0.13576007	0.031844523	-0.011742588	-0.09228734	-0.24072002	0.0016255936	0.09803496	-0.00054168876	-0.04956718	-0.19088271	0.053354174	-0.1253624	0.06958151	0.06412177	-0.079649046	-0.0807128	0.007497586	-0.10700632	0.052943975	-0.0040087025	0.074494466	-0.06372367	0.088015914	0.057371844	0.07974387	-0.02879958	0.054855555	0.014698797	-0.12998334	0.0014438579	0.2453421	0.0019179969	0.004151019	0.02954553	0.014536481	-0.09246129	0.015095628	0.045532756	-0.13805962	-0.13635708	-0.02590926	0.215392	-0.093559854	-0.035345424	0.09073893	0.10604765	0.024432352	-0.053033546	-0.018025398	0.020840272	0.006772072	-0.00087067107	-0.071430676	0.10871472	-0.08763041	-0.03222378	-0.009760251	0.10354402	-0.012294155	-0.039092105	-0.061734185	-0.09792308	-0.037971407	-0.013060725	-0.21399769	0.20752761	0.047314566	-0.13996986	-0.0056619486	-0.025255855	0.028873436	-0.005774336	-0.11087106	0.014093505	0.08025224	0.006519108	-0.06430896	-0.0343011	0.13277231	0.015147053	-0.09210003	0.03201188	0.2383738	0.059732754	-0.03417989	-0.05540549	0.093776405	-0.017276922	0.09666273	0.11933981	0.10548404	-0.08459808	0.052192137	-0.13336653	0.06249968	0.0033011842	-0.031155268	-0.10488481	-0.019357368	0.15592137	0.09492884	-0.08273255	-0.097977914	-0.028922912	-0.031893626	-0.010506662	-0.105477706	-0.06657012	-0.03519097	0.032487724	-0.012292838	0.030927617	0.0553132	0.028215881	-0.18733978	0.14357	0.026841268	0.07857922	-0.03089888
At_72E2	0.05451403	0.045064528	0.18082285	0.017418765	-0.048840526	-0.0044171773	0.03021008	-0.16386415	-0.057252005	-0.110372804	0.0298156	-0.024918124	-0.090203725	-0.25382754	0.0077311103	0.09822346	-0.00058678584	-0.034009304	-0.17456676	0.048559695	-0.11691483	0.09157664	0.070887916	-0.07833148	-0.057736132	-0.0041312533	-0.111404516	0.05831101	-0.0022647309	0.081435874	-0.063561216	0.0845334	0.032316133	0.08903103	0.0046752966	0.06186506	0.021133753	-0.13399018	0.023385402	0.24645416	0.015687462	0.0054028835	0.019535076	0.04094168	-0.074234985	-0.0037564673	0.063599095	-0.13837066	-0.14697699	-0.02543914	0.20644002	-0.07545572	-0.033191472	0.079091035	0.11533358	0.0022031101	-0.04714761	-0.023626117	0.00740395	0.020448755	0.0028868315	-0.07997705	0.11872729	-0.07387434	-0.035457026	-0.0038146053	0.09559843	0.0010457444	-0.04191559	-0.068538524	-0.115494676	-0.009732947	-0.025849106	-0.22341134	0.18652043	0.048893042	-0.14469357	-0.0068304	-0.024923425	0.023978364	0.0013619034	-0.096939825	0.011040632	0.06542967	0.02048439	-0.08593073	-0.028217409	0.11044499	0.011398122	-0.09433815	0.03553631	0.23290777	0.049772955	-0.022865301	-0.048834007	0.089401715	-0.012915814	0.09767766	0.111109346	0.11714142	-0.061280515	0.04730704	-0.12789172	0.055218674	0.0040713744	-0.032902863	-0.132388	-0.032966312	0.15469137	0.10852047	-0.085737765	-0.11069696	-0.063172564	-0.027955843	-0.00030761462	-0.11770737	-0.055243336	-0.01926468	0.032158732	-0.0020049112	0.022420539	0.05959088	0.029996453	-0.19178686	0.14271954	0.026473254	0.09158588	-0.03417532
At_72E3	0.057044864	0.041382466	0.18079136	0.021602774	-0.041408118	-0.0034508163	0.02466101	-0.1537981	-0.06544445	-0.10115815	0.032826766	-0.024078948	-0.087669805	-0.25041568	0.008825946	0.08950517	-0.003662766	-0.034031954	-0.17360942	0.04682711	-0.113752514	0.08439046	0.078543484	-0.07396673	-0.061444893	-0.0024673038	-0.11292312	0.053642727	0.00662149	0.08596969	-0.06694268	0.078746185	0.028088849	0.09533172	0.007723299	0.059375025	0.027351249	-0.13390066	0.026967876	0.2516802	0.013112045	0.023857957	0.016690861	0.043444365	-0.0680602	-0.0036734757	0.07478163	-0.13421859	-0.13869451	-0.029189618	0.20448172	-0.07048838	-0.035583742	0.086615905	0.11056333	-0.003761539	-0.04598167	-0.015389977	0.0041605844	0.015296927	0.011297059	-0.08160217	0.12615116	-0.07253827	-0.040097293	-0.005762917	0.096095465	-0.0041514435	-0.03794309	-0.07082125	-0.12038496	-0.0034138956	-0.022313459	-0.22387376	0.1837329	0.050075494	-0.14594133	-0.011978215	-0.027023809	0.018573694	0.0020389655	-0.09642381	0.017418062	0.07723965	0.026229173	-0.08205272	-0.03133454	0.11282093	0.012271834	-0.09203686	0.028819809	0.23529279	0.045053378	-0.021930963	-0.05485662	0.095718935	-0.01322489	0.091969684	0.11727766	0.12232979	-0.06027913	0.043735936	-0.13380449	0.047246892	-0.007786674	-0.032951027	-0.13423137	-0.03639932	0.1503899	0.11596431	-0.08392726	-0.119699754	-0.061504837	-0.018488348	-0.0023643458	-0.123262316	-0.058222264	-0.029035138	0.031037234	-0.001906611	0.012695356	0.050468106	0.030008832	-0.19227153	0.1379284	0.025817422	0.09136901	-0.033765215
At_73B1	0.02448905	0.027805291	0.18502481	0.001977156	-0.08173566	-0.030349756	0.10892295	-0.19461232	-0.07090189	-0.11993617	0.052959107	-0.0328463	-0.111997075	-0.2763839	0.012376323	0.1280979	0.055060983	-0.040163297	-0.1581768	0.010200183	-0.09423789	0.12793349	-0.00012031519	-0.04581301	-0.020846125	-0.0076282304	-0.12561682	0.051918175	0.0022143596	0.07955665	-0.057849057	0.10869405	0.036677632	0.076761276	0.016729794	0.08130045	0.020869682	-0.14754473	0.064437054	0.19332886	0.028806932	-0.07546786	0.03620274	0.012047883	-0.05564786	-0.03730249	0.024665909	-0.12236566	-0.15392879	-0.0139396135	0.18010697	-0.041581165	-0.037579656	0.056034457	0.1315021	-0.0058056302	-0.021422494	-0.043132026	0.016515749	0.01826908	0.010593862	-0.096544236	0.056732956	-0.07213262	0.01948918	-0.057725977	0.114095144	0.052564498	-0.074346006	-0.052088864	-0.08838856	-0.041340765	-0.04806495	-0.180593	0.17634802	0.023597153	-0.12204861	0.05520862	-0.0384506	0.032978628	0.029741686	-0.09436016	-0.022050707	0.007319209	0.03439566	-0.07749656	0.0195327	0.061591536	0.0396826	-0.12407002	0.06936666	0.18963453	0.019831384	-0.024877269	-0.014393991	0.054592755	-0.017873436	0.11350487	0.080873296	0.15322089	-0.0676308	0.043298993	-0.11904211	0.09004242	0.07655694	-0.049556717	-0.12687208	-0.05253586	0.16562195	0.09654057	-0.08541535	-0.09644505	-0.081765465	-0.0044425293	0.05129248	-0.07701388	-0.024901485	0.048587173	0.037502386	0.038111247	0.06077164	0.104212746	0.04860112	-0.16643041	0.15762089	0.06255019	0.1358133	-0.02617812
