enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
At_71B6	0.04714512	0.031065665	0.11990188	0.09889402	0.00525841	-0.0061070644	0.18237597	-0.15007165	-0.04782382	-0.04043836	0.11257091	-0.053291574	-0.013753265	-0.27657762	0.06908307	-0.02708964	-0.063172966	-0.045901697	0.0031747324	0.016430052	-0.0019264739	0.15649673	9.7669676e-05	-0.02502922	0.05528288	-0.09800277	-0.12036841	0.05229959	0.060183257	0.20068203	0.007556122	0.034875672	-0.13905263	0.13423942	0.07673546	-0.03086028	0.024907172	-0.029778378	0.17738357	0.11993144	0.10503357	0.0111221615	0.054671828	0.03763203	0.031296056	-0.12003867	0.07198095	-0.06954236	0.0026774276	-0.002522393	-0.028544562	0.14124803	0.04390323	-0.0527042	0.059616596	-0.07276333	-0.015199464	0.0260004	-0.1466878	-0.019437285	0.10874824	-0.14455755	0.08064717	0.024078796	0.09314933	-0.0022674843	-0.017059365	0.010231273	-0.07103133	-0.039167836	-0.09851107	0.07960705	-0.13757065	-0.122960195	-0.037866034	0.015517079	0.07572423	0.092109874	0.03935237	-0.076271735	-0.069629155	-0.03167732	0.013750315	-0.045600485	0.0941454	-0.07433827	0.08845298	-0.10097802	0.06798705	-0.032122694	0.046638075	0.06325368	0.005652151	0.11559333	0.0066617657	0.007231425	-0.0400702	-0.04594597	0.02871475	0.16193116	0.053943314	-0.15182665	0.089229085	0.092851	0.01316528	0.0036348186	-0.2114285	-0.12825446	0.010357551	0.09062307	-0.11768923	-0.116679244	-0.0838649	0.032497358	0.101519875	-0.12016056	-0.06725332	0.042299688	0.11430593	0.11615382	0.045736108	0.1598253	0.114027105	-0.050559036	0.0668422	0.061340563	0.1889101	0.032712385
At_71B8	0.04844086	0.027936032	0.07401169	0.07455043	0.00455749	0.012912205	0.13650225	-0.102634355	-0.042351265	-0.016981892	0.1405874	-0.07374317	0.020794611	-0.27026084	0.08200937	-0.03307892	-0.046533123	-0.071734756	0.037901487	-0.021394597	0.037165735	0.13698338	0.05016521	-0.046557546	0.0777958	-0.059151456	-0.12658985	-0.0038075247	0.1319834	0.18923771	0.019073749	0.025995577	-0.13800456	0.103935495	0.06379445	-0.011036891	0.027933141	-0.02502107	0.1963169	0.10422334	0.0724722	0.030906774	0.018877868	0.0064597456	0.023664696	-0.13073547	0.083010845	-0.06041578	0.02088265	-0.011226703	-0.02526423	0.13105053	0.024134725	-0.06692833	0.06634916	-0.08534099	-0.009727597	0.056148022	-0.106440015	-0.036874853	0.114901766	-0.15806855	0.10057461	0.03868934	0.07010357	-0.020354804	-0.008433169	0.04448767	-0.05204551	-0.02708432	-0.088032186	0.08755636	-0.15008229	-0.13044316	-0.035467695	0.017217785	0.09347202	0.11096056	0.02596162	-0.08379347	-0.07439587	-0.024690762	-0.025641805	-0.057285603	0.13164392	-0.075106286	0.07024964	-0.1295671	0.03684854	-0.029192833	0.06928144	0.05433854	-0.035129555	0.10710969	-0.008883024	0.032640327	-0.0013230715	-0.025633898	0.03568998	0.17465234	0.072598346	-0.19187033	0.07559908	0.11388789	0.0025795307	0.0063988245	-0.21785049	-0.11798011	0.059180416	0.06447913	-0.08051453	-0.13739835	-0.09113768	0.07931125	0.08235522	-0.081629224	-0.059812933	0.0062751467	0.09100014	0.13393033	0.007765442	0.15302497	0.13400297	-0.025228688	0.047027044	0.089600004	0.19519785	0.053800683
At_71C1	0.009393299	-0.07480858	0.04979785	0.024980292	0.035513073	0.036345787	0.12557156	-0.012290486	-0.03683742	-0.019924555	0.12053896	-0.11249184	0.08052029	-0.19307037	0.03254929	-0.04339976	-0.037431337	-0.12766394	0.05749244	0.016205516	0.039821073	0.030731445	0.082119144	0.0005802513	0.07397127	-0.072825186	-0.13430019	-0.05860627	0.1901357	0.25649714	0.011748232	0.016047718	-0.113824554	0.070934035	0.024292266	0.01926693	-0.0792981	-0.0060247728	0.26496792	0.041004207	0.045950633	0.06328081	-0.027072435	-0.039115094	0.0030753587	-0.13382101	0.036765743	-0.015566484	0.076287955	-0.005580814	-0.034304455	0.088776216	0.043058958	-0.03961233	0.06901392	-0.053761873	-0.00672001	0.088373475	-0.071100585	-0.030085767	0.11971701	-0.11970192	0.054936778	0.041343108	0.078055225	-0.0010792941	-0.016785825	0.040854033	-0.06197999	0.05647515	-0.15956269	0.09794281	-0.10543391	-0.11944756	-0.082235895	-0.031445097	0.09173754	0.09297454	0.03243575	-0.062288843	0.0042162924	0.020152038	-0.020739999	-0.07531293	0.15455602	-0.018955972	0.02328917	-0.18851624	-0.02536361	0.058988094	0.08088886	0.013022377	-0.047581695	0.119469695	-0.03944728	0.0968725	-0.029278202	-0.025599983	-0.03003989	0.17230016	0.08898291	-0.22205281	0.102536626	0.109407954	0.016734833	0.032570343	-0.1699701	-0.07306124	0.05583648	0.11100491	-0.026165383	-0.09701322	-0.07445984	0.09270082	0.09288447	-0.009999683	-0.06398029	0.01787236	0.050185468	0.118877925	-0.0065259216	0.13287026	0.15804861	0.06801293	0.060773194	0.13600141	0.18375905	0.056340754
At_71C2	-0.004542183	-0.06646627	0.050930887	0.038329747	0.02595437	0.037828505	0.12311131	-0.015506305	-0.053640917	-0.0029799482	0.10883471	-0.09884713	0.06372551	-0.19484143	0.03228572	-0.037093233	-0.031639874	-0.12354575	0.051118743	0.01658259	0.04816729	0.03249183	0.087105945	0.0095546525	0.07343796	-0.07370714	-0.13312037	-0.05247834	0.18870188	0.25129393	0.01869217	0.02279494	-0.10580358	0.06535959	0.031048514	0.009877101	-0.072233714	-0.013059002	0.27719262	0.040181722	0.049284033	0.060207628	-0.030436162	-0.02585121	0.017887115	-0.14839251	0.04238196	-0.0132186515	0.07360128	-0.0010247659	-0.030707818	0.10314878	0.024811478	-0.03135262	0.07091723	-0.076683626	-0.0020814508	0.08982454	-0.07132857	-0.03942407	0.106614105	-0.121552154	0.05864837	0.03329351	0.088893056	-0.011760975	-0.0030357542	0.0475255	-0.055544186	0.047070492	-0.16165365	0.0901098	-0.10560176	-0.12834768	-0.07298532	-0.021532401	0.08430298	0.08712712	0.01492386	-0.059756327	0.0022036324	0.02174393	-0.009732542	-0.06991971	0.16073261	-0.029240506	0.015220932	-0.19038464	-0.025291918	0.04587747	0.08914345	0.018116558	-0.048423693	0.12103033	-0.03136544	0.105988	-0.028855909	-0.026410295	-0.025425227	0.1841625	0.08230405	-0.22122939	0.09160041	0.10945282	0.006400806	0.038035706	-0.19194111	-0.075998396	0.047790486	0.1168036	-0.029151376	-0.09523465	-0.065953195	0.10326021	0.08635633	-0.015027206	-0.048553098	0.02125621	0.04320237	0.124707654	-0.0050986963	0.13044783	0.15219127	0.054820105	0.055041537	0.13096099	0.18465668	0.059243474
At_71C3	0.029837744	-0.037138626	0.053493373	0.04746506	0.04462295	0.031342182	0.08412499	-0.0666872	-0.045141235	-0.041403428	0.11841689	-0.10548873	0.044627078	-0.23075509	0.06664175	-0.0141912615	-0.05665978	-0.1282781	0.015295727	0.04122754	-0.021659335	0.060224522	0.087839514	-0.022423329	0.044480223	-0.09360605	-0.14385009	-0.0064577335	0.17746478	0.27126896	-0.055543616	-0.0005774954	-0.1392614	0.102439746	0.009376398	0.025876578	-0.016337818	-0.029971344	0.21545686	0.1215781	0.06775993	0.040218182	-0.006775478	0.01794451	0.00096568133	-0.0939893	0.055248257	-0.070496894	0.03106762	-0.020674385	0.024712952	0.069203846	0.07596985	-0.029106759	0.06521526	-0.03789484	-0.02723937	0.08337674	-0.062323425	-0.018595614	0.10691137	-0.155896	0.113806345	0.014210657	0.064684235	0.0489292	0.018925672	0.037605803	-0.060314905	0.011354657	-0.19114037	0.12938955	-0.12948985	-0.19454971	-0.049676564	0.0076965652	0.07749482	0.069058605	0.06061313	-0.047409482	-0.003074176	0.015419678	-0.03077488	-0.05355314	0.12878552	-0.072088234	0.013822317	-0.11941863	-0.0067506204	0.039616823	0.072894715	0.03959836	-0.014699142	0.07154844	-0.03503699	0.09501394	-0.01233863	-0.012256727	-0.017647002	0.13647065	0.08207354	-0.18812765	0.06556206	0.11638727	-0.009270061	0.010711139	-0.21963732	-0.09057715	0.07727004	0.10442964	-0.07817186	-0.10376221	-0.09711931	0.017105589	0.09296952	-0.019094769	-0.07945073	0.014178239	0.07449154	0.13872223	-0.021783542	0.15959184	0.15207382	0.043520387	0.096490756	0.10021714	0.15224084	0.051557813
At_71C4	0.0375668	-0.008148585	0.075348735	0.050906863	0.01142842	0.021313919	0.08141489	-0.108969055	-0.033442248	-0.04180553	0.11016916	-0.1058227	0.03222609	-0.25651097	0.063664265	0.0065511265	-0.060026024	-0.112695344	-0.004444232	0.04294314	-0.021558898	0.086541206	0.095727324	-0.029536564	0.05268723	-0.106095225	-0.13593563	0.018908814	0.16223241	0.26178268	-0.030093046	0.012702649	-0.12814867	0.09535753	0.008962312	0.011223389	-0.017855017	-0.033917323	0.20471208	0.1302278	0.05999888	0.03293118	-0.0030864177	0.031096479	-0.009595334	-0.096926644	0.062486034	-0.07856788	0.008760397	0.008335323	0.0438281	0.06476408	0.047266338	-0.036018178	0.0854549	-0.043655474	-0.028795179	0.07479721	-0.06754651	-0.008839267	0.08604975	-0.15215382	0.122218154	0.0032641832	0.06130587	0.049505644	0.016134989	0.038553424	-0.060035847	-0.0034950918	-0.17628829	0.11471619	-0.14830022	-0.1974865	-0.030139918	0.02036188	0.05534411	0.09058288	0.04299444	-0.05537214	-0.028261537	-0.0074679335	-0.040956724	-0.049307786	0.12811764	-0.0829189	0.026727432	-0.105758235	-0.010800177	0.005976871	0.07113894	0.06685526	2.679105e-05	0.08250259	-0.031263754	0.08734552	-0.0061126105	-0.004252956	-0.00373674	0.14327022	0.08581531	-0.19167887	0.07089685	0.12689948	-0.0022485743	0.017849898	-0.2332633	-0.0860635	0.082178704	0.103541866	-0.07380381	-0.09736668	-0.09348085	0.01670366	0.08397536	-0.039813325	-0.07897996	0.015989877	0.07037092	0.123374276	-0.006229518	0.17636392	0.15670279	0.01693441	0.08897571	0.091141485	0.15583363	0.03862001
At_71C5	0.017802263	-0.026354177	0.061197992	0.034518044	0.024176158	0.029471876	0.11194479	-0.0723619	-0.041587766	-0.031081898	0.11390864	-0.115267694	0.031580683	-0.2456528	0.036644395	-0.016008466	-0.055280216	-0.11926237	0.030399894	0.034933034	0.009841493	0.08214131	0.0894	-0.017039351	0.06646997	-0.09853654	-0.14547531	-0.010908411	0.17050005	0.24389124	-0.020542838	0.017236609	-0.11984836	0.09775143	0.00891398	0.021938791	-0.04117719	-0.02255609	0.22265536	0.1014669	0.0642907	0.03755972	-0.0015210252	0.009311594	-0.004097307	-0.10961296	0.045504976	-0.048176587	0.03631052	-0.002645823	0.023704456	0.07843209	0.04938283	-0.044539664	0.0853553	-0.048033163	-0.013878469	0.07225809	-0.081781074	-0.026997708	0.10781639	-0.15156706	0.087094516	0.028713258	0.07438932	0.035308387	0.011226863	0.037014376	-0.07833328	0.026693163	-0.16567926	0.10088774	-0.14448325	-0.17061725	-0.05637463	0.0056297486	0.06757148	0.08638664	0.04004905	-0.061856676	-0.0068988353	-0.0024047182	-0.028664641	-0.07114715	0.13887474	-0.057657517	0.021071827	-0.14114022	-0.024761291	0.023590708	0.06863117	0.034261007	-0.025981016	0.108460985	-0.023857085	0.09813021	-0.010028446	-0.007839506	-0.0024925251	0.16594718	0.077151224	-0.19844393	0.08483356	0.11817928	0.0014498574	0.012388845	-0.21175472	-0.08167171	0.076888464	0.09724578	-0.0678516	-0.09902078	-0.09180088	0.06784357	0.09544066	-0.035796735	-0.07481402	0.0131974695	0.083718926	0.13291582	0.004814011	0.16598183	0.14654365	0.038590003	0.084219575	0.12204291	0.17298903	0.05676401
At_71D1	0.018032003	-0.014930315	0.09064121	0.043972056	-0.0053854235	0.023541626	0.10299178	-0.07831664	-0.055234637	-0.033237565	0.0861752	-0.091128655	0.016933935	-0.26450896	0.034191594	-0.008071376	-0.062474724	-0.13092841	0.00014060843	0.07003256	0.0019981759	0.06513937	0.09724936	-0.012599088	0.042013533	-0.0940742	-0.16549484	0.018165741	0.1583314	0.26013994	-0.012648969	0.028980467	-0.10896481	0.08777322	0.027090423	0.01759384	-0.05463667	-0.039903235	0.2289174	0.11642268	0.037623797	0.034333266	0.009329122	0.008892685	0.011874138	-0.1420871	0.046550427	-0.07834825	0.01705717	-0.017173797	0.049756464	0.07023143	0.050383642	-0.03841431	0.08091372	-0.057443786	0.0055327113	0.06796099	-0.06902031	-0.012698364	0.08174641	-0.11856337	0.110135734	0.029840067	0.0644713	0.015929755	0.0355379	0.053944882	-0.054089695	-0.0012628268	-0.16641648	0.08029026	-0.1259715	-0.19782165	-0.023687845	0.023387028	0.05833552	0.056608826	0.034618568	-0.041461326	-0.019028375	-0.011958485	-0.01980276	-0.04431369	0.13037589	-0.07973469	0.024362497	-0.14640883	-0.026592791	0.018694904	0.09177938	0.06682139	0.014130678	0.11267405	-0.053117547	0.12198911	-0.018757641	-0.013843902	-0.002188117	0.17138368	0.07780807	-0.18018849	0.083740674	0.10861627	0.0008296427	0.03584027	-0.24084286	-0.08437925	0.06859573	0.105591	-0.09557	-0.09583286	-0.07783814	0.04226235	0.066217035	-0.043423187	-0.05777049	0.037041474	0.05830754	0.106073245	0.030064672	0.16898009	0.14060509	0.01329652	0.08227426	0.10103847	0.15949956	0.061382055
At_72B1	0.06896073	0.040495016	0.14464563	0.12339434	0.0017047534	-0.006673108	0.15599164	-0.15204771	-0.02417624	-0.032791153	0.094839156	-0.028720245	-0.019183798	-0.26517504	0.07271329	-0.007176772	-0.035565604	-0.034634706	-0.038706187	-0.024274869	-0.05332864	0.14858319	0.011455028	-0.00060754427	-0.0065762387	-0.098320596	-0.14730774	0.08181362	0.025337754	0.21482797	-0.040697895	0.030687096	-0.1409637	0.13320127	0.064946376	-0.047058415	0.042524494	-0.07528468	0.1706455	0.13800853	0.11986374	0.0075815483	0.01964492	0.035620697	0.038091034	-0.08496973	0.08149722	-0.04424828	0.0071451343	0.01890178	0.005441494	0.13701224	0.026952455	-0.028268354	0.03717409	-0.06310313	-0.07869216	0.044278525	-0.112526186	-0.046225037	0.08775174	-0.17002001	0.12683564	0.01872396	0.10819514	0.026580933	-0.002225134	-0.00073251844	-0.04797701	-0.054693025	-0.115827166	0.09543111	-0.13463344	-0.11240936	-0.015723858	0.025580002	0.06652818	0.08825349	0.047132034	-0.085824355	-0.07986264	-0.05055501	0.060537927	0.0065779523	0.050031725	-0.082703285	0.07128314	-0.039826963	0.07879289	-0.06634972	0.059002955	0.09173955	0.031103965	0.08623206	0.007032991	-0.017850697	-0.005558452	-0.022594545	0.059130292	0.14629027	0.07163837	-0.12482603	0.076131	0.09049014	-0.0312847	-0.03381302	-0.22417125	-0.14760865	0.0049127256	0.12295854	-0.08533626	-0.11935826	-0.06021944	-0.025107618	0.12002373	-0.14705186	-0.109406136	0.044912945	0.09827413	0.08889211	0.026089832	0.15181823	0.096813	-0.0726248	0.06997081	0.045973904	0.16194813	0.04657828
At_72B3	0.06894171	0.037315093	0.1566951	0.12689863	0.00022341085	-0.007823832	0.16018218	-0.14639558	-0.025665117	-0.030184729	0.092799924	-0.017965129	-0.0072576213	-0.24495204	0.075380154	-0.018876819	-0.021165574	-0.031330597	-0.028960885	-0.041407418	-0.068091206	0.13915558	0.00185606	0.013988955	-0.0050938977	-0.090797715	-0.15451446	0.09354281	0.022409033	0.22538291	-0.050681658	0.014951264	-0.15455931	0.13664769	0.07786399	-0.05680792	0.04363867	-0.09182338	0.18502009	0.1255825	0.11462011	0.011867617	0.006071662	0.036243837	0.043929577	-0.09891465	0.08239956	-0.04140845	0.015325238	0.009704532	-0.00994433	0.14412087	0.030846182	-0.022603115	0.040526252	-0.06790501	-0.07730201	0.04912469	-0.09437349	-0.033145223	0.09152179	-0.16437732	0.12755895	0.022149466	0.103462726	0.032258153	-0.010306323	0.01141148	-0.042166498	-0.058161303	-0.112622924	0.10402741	-0.1232537	-0.09994249	-0.031363934	0.0189853	0.070908874	0.07813635	0.053360187	-0.08276058	-0.086232476	-0.03470844	0.0668944	0.015077553	0.04549123	-0.08301804	0.08877432	-0.049152743	0.09237283	-0.06949648	0.068563536	0.084077	0.041579388	0.07215776	0.012337075	-0.039681453	-0.0056476644	-0.019403704	0.04762703	0.13658346	0.07958376	-0.11454383	0.08009506	0.08184631	-0.03587628	-0.02407927	-0.21275002	-0.15696965	-0.0054838574	0.13086684	-0.08725333	-0.125651	-0.063249014	-0.052172843	0.121106185	-0.14770436	-0.114230916	0.062178377	0.08128245	0.08731028	0.016909804	0.1385918	0.10012639	-0.062306963	0.06106151	0.042773027	0.15469104	0.043733075
At_72C1	0.06835496	-0.03052194	0.0847385	0.015030426	-0.001156244	0.025869483	0.16588095	-0.058426168	-0.08514879	-0.04261848	0.1169694	-0.077611685	-0.031123271	-0.27567744	-0.003583246	-0.00050969026	-0.0027622476	-0.08699722	-0.035975367	0.043311335	0.027533516	0.079638384	0.037222624	-0.0022122236	0.034468736	-0.108233236	-0.15579933	-0.02021579	0.12878919	0.24901986	-0.020093186	0.047740016	-0.11789199	0.09367579	0.06154075	0.022301698	-0.05422375	-0.042655464	0.21784067	0.11310575	0.024558602	-0.0068894303	0.042579226	-0.03167548	0.083016686	-0.10632328	0.02873902	-0.064821005	-0.009907361	-0.014392888	0.004685682	0.094193324	0.03179385	-0.040390138	0.024836	-0.08480152	-0.0010913655	0.04581672	-0.06393611	-0.025577333	0.08851476	-0.10153413	0.08837409	0.05214865	0.11531766	-0.049346857	0.06349877	0.05476528	-0.03206246	0.035349797	-0.13703752	0.07313973	-0.12966567	-0.15664552	0.0035294576	0.0018263117	0.0806333	0.110727504	-0.016618455	-0.059635498	0.032933105	-0.035120606	-0.049545836	0.0026916773	0.12884171	-0.053330943	0.069169566	-0.13483985	-0.010559125	0.040989347	0.07775461	0.10596142	-0.019482596	0.10116182	-0.07690162	0.111568436	0.023565	-0.03685448	0.037790462	0.22530818	0.033473905	-0.14584701	0.023116328	0.119930506	0.006787231	0.023543317	-0.22790991	-0.06276405	0.06504206	0.099181555	-0.06838046	-0.0875444	-0.04686729	0.08165963	0.06029305	-0.0400885	-0.04932019	0.08489168	0.05104701	0.0840261	0.016910413	0.23062027	0.10766209	0.037929308	0.071643054	0.096121095	0.18737736	0.07515437
At_72D1	0.0874968	-0.01478945	0.08337989	0.047964323	-0.011062933	0.018556228	0.13227959	-0.103421874	-0.023702057	-0.044626173	0.08790323	-0.07975092	-0.003567537	-0.26158372	0.021322941	0.023927035	-0.018651262	-0.08526306	-0.04132984	0.047479752	-0.007827962	0.07687667	0.068124644	-0.031968307	0.035983186	-0.119982734	-0.15291272	-0.017444585	0.12245836	0.2522767	-0.006770428	0.04752354	-0.1267024	0.038993705	0.033863593	0.008989923	-0.043753985	-0.06526485	0.22948676	0.09629651	0.041674666	-0.012929146	0.021460162	-0.010663157	0.039183263	-0.12957057	0.035608225	-0.08915525	-0.008604497	0.022558974	0.03275371	0.08525375	0.013063442	-0.045680743	0.05543347	-0.078795895	-0.039130107	0.04547133	-0.07083072	-0.038106028	0.059797265	-0.108804934	0.13390134	0.040504586	0.1146308	-0.0005115444	0.027690845	0.06132015	-0.042745233	0.01854752	-0.13202429	0.06742304	-0.16651386	-0.14476122	-0.005535951	-0.0069027613	0.0938682	0.12899901	0.013082679	-0.076735266	-0.02517623	-0.04402276	-0.036362853	-0.019060759	0.113025814	-0.05912934	0.051306285	-0.09761339	-0.014066914	0.011115244	0.09915924	0.1224711	-0.0141857	0.11223074	-0.051900513	0.092765056	0.03947029	-0.022298668	0.010338422	0.18023883	0.071847424	-0.18260488	0.07228772	0.16323188	-0.004860044	0.02912824	-0.24168658	-0.072668135	0.07312708	0.100250736	-0.046525262	-0.074922696	-0.035699002	0.027213851	0.06963263	-0.06346691	-0.09681745	0.06685164	0.042689137	0.0935348	0.035702262	0.22959976	0.11961774	0.02683738	0.07884338	0.100081615	0.14980146	0.048311837
At_72E1	0.017247608	0.07605766	0.15092309	0.14875361	0.043940615	-0.042073317	0.18029739	-0.12291847	-0.006727097	0.0027019219	0.06179412	0.016055984	-0.05911584	-0.22243494	0.04478944	-0.06542533	-0.045495484	-0.024195425	0.041422427	-0.014643281	-0.06108985	0.17067614	-0.014158557	0.03390652	-0.03224871	-0.06787095	-0.15534359	0.11487074	-0.0419347	0.16475055	-0.06576262	0.03287307	-0.1178445	0.19947891	0.06363483	-0.06256946	0.046426795	-0.09182871	0.14896634	0.11083124	0.15056886	-0.016458197	0.04813271	0.054269962	0.07224388	-0.04272215	0.07382584	0.01670089	0.075432934	0.021590123	-0.00198686	0.17697573	0.04778206	-0.020354442	0.027540743	-0.048518762	-0.051893577	0.0018191806	-0.16362384	-0.048737425	0.10881503	-0.14737433	0.088659436	0.08137224	0.11537694	0.057404313	-0.032572664	-0.035176657	-0.09875396	-0.042033304	-0.055613123	0.031565245	-0.085261196	-0.02336295	-0.08539557	0.036907885	0.07641379	0.042585395	0.10749324	-0.10585747	-0.07077783	-0.05819308	0.14706443	0.0024372623	-0.0076223584	-0.04873302	0.08398096	-0.025595918	0.06548813	-0.09112208	0.019876003	0.0019519326	0.033556946	0.10568006	0.06793875	-0.055911474	-0.012094687	-0.07557055	0.033291187	0.08586872	0.053458296	-0.089682505	0.13782607	0.015958793	-0.07548925	-0.063020065	-0.1865867	-0.16216359	-0.083209276	0.10408668	-0.13128687	-0.09571733	-0.051250823	-0.017236896	0.14782806	-0.17176883	-0.108505346	0.006111003	0.15032654	0.08134343	0.035758372	0.10070024	0.025373291	-0.064374775	0.047794417	0.055882975	0.09741438	0.0832835
At_72E2	0.08126601	0.047238126	0.15997614	0.1002893	-0.011062392	-0.009329795	0.17925331	-0.17008483	-0.060331628	-0.06721497	0.06975409	-0.005646306	-0.08373565	-0.26641256	0.025362378	-0.014924456	-0.0343047	-0.01803114	-0.07977898	0.032690745	-0.08680206	0.15900077	-0.028035615	0.012391857	-0.031105539	-0.1508939	-0.12983814	0.11324328	-0.0164581	0.21438977	-0.072404265	0.029112795	-0.13456357	0.14438596	0.051896878	-0.059798904	0.041967664	-0.06855166	0.14082116	0.16805835	0.13286175	-0.031875983	0.06922753	0.054633565	0.07190521	-0.054905348	0.041726857	-0.061339494	-0.018535754	0.014719287	0.018781796	0.13540196	0.046751708	-0.017712217	0.0066198222	-0.067381464	-0.06958526	0.017554421	-0.12414507	-0.0321462	0.0622919	-0.15310472	0.1026061	-0.00042446164	0.1391205	0.037378956	0.028794808	-0.030172246	-0.07465481	-0.038708292	-0.13571922	0.06915229	-0.12927696	-0.1293081	-0.0020772435	0.022275826	0.05619911	0.06842329	0.016269408	-0.08105244	-0.04085553	-0.048298564	0.052437767	0.03368909	0.02063717	-0.05400576	0.07502758	-0.0051349136	0.08048527	-0.03836366	0.023755625	0.1086965	0.0599081	0.08329943	-0.007473454	-0.00580972	-0.0026715237	-0.041336995	0.06521618	0.14719355	0.005149161	-0.07869101	0.046297602	0.08367954	-0.040609356	-0.021254804	-0.21346568	-0.12684515	-0.025841152	0.11490796	-0.11262823	-0.08134462	-0.014253567	-0.040326808	0.09909418	-0.14478809	-0.0885913	0.08916734	0.10399938	0.08471926	0.034717493	0.18345076	0.06940659	-0.054701336	0.0865165	0.026438003	0.14065017	0.04536949
At_72E3	0.07917336	0.046246186	0.15305547	0.10624719	-0.012272953	-0.015054739	0.18154849	-0.16961846	-0.060941063	-0.061302055	0.07020729	-0.008333789	-0.07670636	-0.26724035	0.03287378	-0.017801525	-0.042431377	-0.014380791	-0.068549275	0.03390711	-0.07993923	0.15921879	-0.029645225	0.006864529	-0.019428823	-0.14588046	-0.12767954	0.11202213	-0.011885521	0.21471147	-0.069923855	0.024597446	-0.14064127	0.15241793	0.057536744	-0.06852199	0.041238617	-0.060656723	0.13993698	0.16427232	0.13006468	-0.027065692	0.069571175	0.059653692	0.06923378	-0.05800497	0.052340303	-0.06163062	-0.01839696	0.012545246	0.009221199	0.13624564	0.050773345	-0.025935989	0.009729421	-0.066749215	-0.066373184	0.019727977	-0.12912846	-0.03740242	0.06853097	-0.15480208	0.093297906	0.00012422446	0.12918979	0.036138806	0.0287764	-0.02601374	-0.07080932	-0.048190147	-0.1313266	0.07928285	-0.13454324	-0.12691493	-0.013420148	0.031985287	0.054222357	0.06340635	0.026230913	-0.077930026	-0.045874305	-0.049521215	0.058391374	0.02244039	0.029431561	-0.06011608	0.075035155	-0.017182915	0.08723259	-0.03637083	0.015597589	0.09590966	0.05740552	0.0883362	-0.0042937603	-0.0038812496	-0.014951314	-0.043427695	0.06250882	0.14269657	0.015616314	-0.08137222	0.05369814	0.07318647	-0.04059852	-0.0216522	-0.2168057	-0.1331288	-0.02905412	0.11193499	-0.1151213	-0.07735651	-0.023902224	-0.03311784	0.09828865	-0.14992717	-0.08566053	0.080740474	0.11514717	0.0801772	0.03829745	0.18011606	0.06763474	-0.055602957	0.08444079	0.028352821	0.14973356	0.042922575
At_73B1	0.055422865	-0.029023334	0.02895406	0.054194383	0.0031182908	0.040425636	0.13707444	-0.042272814	0.01490143	-0.037410732	0.09588048	-0.09084605	0.06769503	-0.20791726	0.028005762	0.0019334914	0.013597325	-0.108131416	0.026000287	-0.016737428	0.027703702	0.0539667	0.095716275	-0.027960261	0.08272862	-0.07390245	-0.1239131	-0.04641451	0.13842155	0.24016497	0.033770673	0.04082683	-0.10661464	0.03240359	0.023017067	0.007675796	-0.10305553	-0.023612885	0.27263075	0.024651373	0.04310726	0.014953148	-0.0152265895	-0.07940978	-0.011024329	-0.1327704	0.030593794	-0.015778938	0.05875692	0.049653847	-0.03513793	0.10226323	-0.013663929	-0.073569745	0.06661768	-0.06181943	-0.05170017	0.072503	-0.080776356	-0.07624028	0.07379234	-0.13475126	0.076901786	0.04626203	0.110281155	-0.026141286	0.0074374587	0.053380918	-0.053192995	0.059370134	-0.1233209	0.08354239	-0.14360973	-0.08529925	-0.051932316	-0.013608571	0.09850051	0.14867449	0.01772316	-0.0623568	-0.019706259	-0.022044672	0.0020923489	-0.061440155	0.1400192	-0.028330013	0.029022396	-0.16616331	-0.022261417	0.008006035	0.11855359	0.068276	-0.037082415	0.13328654	-0.024734136	0.07838283	0.0014059902	-0.005151011	-0.009298335	0.16921194	0.097003296	-0.22889917	0.10815703	0.1362729	0.008827947	0.008429045	-0.20356244	-0.04475933	0.07240393	0.100851424	0.014504509	-0.07186484	-0.046018783	0.090616144	0.07548802	-0.048552863	-0.08474198	0.02483326	0.050682772	0.10818403	0.02340168	0.18806592	0.13448657	0.052100684	0.033613868	0.1465363	0.19422385	0.06302423
